,fips_code,state_code,mn_pay,sd_pay,cv_pay,nn_pay,pct_sp1011,pct_sp1012,pct_sp1013,pct_sp1021,pct_sp1022,pct_sp1023,pct_sp1024,pct_sp1025,pct_sp1026,pct_sp1027,pct_sp1028,pct_sp1029
20007,20007,20,18389.22564102564,14410.694464674987,0.7836487922865709,195.0,0.118508655126498,0.02596537949400799,0.11318242343541944,0.20639147802929428,0.011318242343541944,0.02862849533954727,0.02996005326231691,0.29760319573901467,0.05525965379494008,0.0,0.11318242343541944,0.0
20009,20009,20,36701.2687093779,19409.158408367686,0.5288416202192013,5385.0,0.0630007590452897,0.08737454668128532,0.09361558572994855,0.20730370245424642,0.009530235304039807,0.06435017289364932,0.057940457113941135,0.2852323521970144,0.0739647465632116,0.019060470608079614,0.03862697140929409,0.0
20011,20011,20,31009.40821678322,20785.07055078275,0.6702827221170009,1144.0,0.0038707505890272637,0.038539212386401886,0.25462807135644566,0.1630764052507573,0.0030292830696735107,0.04611242006058566,0.05923931336250421,0.2891282396499495,0.07859306630764053,0.013800067317401549,0.049983170649612926,0.0
20013,20013,20,31736.3080999243,15146.498730824864,0.4772608925756236,1321.0,0.01696408900638907,0.015421899096717338,0.28596607182198724,0.1934346772416832,0.018285966071821987,0.037232870676360434,0.03657193214364397,0.24763163692443269,0.04516413306895792,0.012117206433135052,0.09120951751487112,0.0
20015,20015,20,33111.717490711635,22152.11707648607,0.6690114181694167,6998.0,0.013195941328005889,0.069870143525577,0.10104621208138373,0.16518584722149204,0.0024183796856106408,0.030124599127280376,0.05882971452605015,0.35933967719888543,0.10178224068135219,0.020240786499132538,0.07796645812523001,0.0
20017,20017,20,25376.894736842103,18910.956378428204,0.7452037207284203,76.0,0.19419642857142858,0.0703125,0.24665178571428573,0.12946428571428573,0.0,0.020089285714285716,0.020089285714285716,0.0546875,0.10714285714285714,0.020089285714285716,0.13727678571428573,0.0
20019,20019,20,27679.17293233083,5109.891630343427,0.18461142761873447,133.0,0.09886547811993517,0.03241491085899514,0.12317666126418152,0.22366288492706646,0.0,0.03403565640194489,0.0,0.23500810372771475,0.07293354943273905,0.019448946515397084,0.16045380875202594,0.0
20021,20021,20,31338.64127345082,14896.585452766958,0.47534241586239123,1759.0,0.018132975151108125,0.08394895903290799,0.2740094022834117,0.14036265950302215,0.005708529214237743,0.025352585627938212,0.05389523169912693,0.24966420416386836,0.07337139019476159,0.008730691739422432,0.06682337139019476,0.0
20023,20023,20,41844.8511627907,14609.103042239716,0.3491254631401445,215.0,0.11885895404120443,0.03169572107765452,0.042789223454833596,0.28526148969889065,0.0,0.04120443740095087,0.06814580031695722,0.31061806656101426,0.09033280507131537,0.0,0.011093502377179081,0.0
20025,20025,20,36762.295999999995,7427.571267135981,0.20204318215423708,125.0,0.16228748068006182,0.0,0.0,0.15146831530139104,0.0,0.05100463678516229,0.05564142194744977,0.4714064914992272,0.010819165378670788,0.0,0.0973724884080371,0.0
20027,20027,20,30659.627240143367,11769.648634184507,0.3838810087936826,558.0,0.05974025974025974,0.04329004329004329,0.13333333333333333,0.2826839826839827,0.01774891774891775,0.04025974025974026,0.08441558441558442,0.13376623376623376,0.06536796536796537,0.02554112554112554,0.11385281385281386,0.0
20029,20029,20,22714.644090305443,12524.066333373146,0.5513652903202824,753.0,0.010752688172043012,0.023786249592701206,0.08341479309221245,0.25578364288041705,0.025741283805799934,0.03290974258716194,0.039752362333007496,0.2974910394265233,0.11404366243075921,0.0267188009123493,0.08960573476702509,0.0
20031,20031,20,35149.8904494382,20929.94174358075,0.5954482781016825,356.0,0.017290249433106575,0.037698412698412696,0.036281179138321996,0.42290249433106575,0.00510204081632653,0.03259637188208617,0.048752834467120185,0.24914965986394558,0.04421768707482993,0.01927437641723356,0.08673469387755102,0.0
20033,20033,20,24316.12605042017,3852.726319550221,0.1584432615442725,119.0,0.062193126022913256,0.01309328968903437,0.08183306055646482,0.16693944353518822,0.008183306055646482,0.06382978723404255,0.016366612111292964,0.40098199672667756,0.04091653027823241,0.01800327332242226,0.1276595744680851,0.0
20035,20035,20,32604.691663420333,12782.58377087922,0.3920473747408623,5134.0,0.006774047869938281,0.02099954839680867,0.3064127653168749,0.1452656932108987,0.007752521451151588,0.031235887400270963,0.044859250338702396,0.27570374830648803,0.08625620954388077,0.011591148577449948,0.06314917958753576,0.0
20037,20037,20,29485.29402577119,15986.902303042085,0.5421991820420365,5122.0,0.0058765309909687,0.025423728813559324,0.16083137448966967,0.1965854262031424,0.018371891624396883,0.028392923419522455,0.07985896325621675,0.2726091797599901,0.1253247556600272,0.01397995793640975,0.07274526784609675,0.0
20039,20039,20,33973.07894736842,9852.06003139386,0.28999608915803043,76.0,0.2132132132132132,0.03153153153153153,0.0,0.2927927927927928,0.0,0.042042042042042045,0.06156156156156156,0.2672672672672673,0.08258258258258258,0.0,0.009009009009009009,0.0
20041,20041,20,25838.864124597207,12791.026867274835,0.4950305402588679,1862.0,0.01432806324110672,0.036396574440052704,0.2440711462450593,0.19433465085638998,0.014492753623188406,0.037384716732542816,0.03903162055335968,0.25559947299077734,0.07822793148880106,0.022233201581027668,0.06389986824769434,0.0
20043,20043,20,29250.226804123715,7769.2425292596445,0.26561306964513287,485.0,0.02425876010781671,0.057951482479784364,0.20979335130278526,0.16352201257861634,0.0,0.03773584905660377,0.03234501347708895,0.34591194968553457,0.023809523809523808,0.0,0.10467205750224619,0.0
20045,20045,20,34644.07788130948,25243.167420195503,0.7286430744867428,20069.0,0.002365557483046838,0.04028206456845473,0.10624732466713227,0.16640007209318045,0.014846689345979679,0.0385923806519927,0.11845810710343119,0.2391240678577061,0.15916822493072297,0.06450086737107712,0.050014643927276003,0.0
20047,20047,20,36262.92834890966,10026.711396304006,0.2765003228594881,321.0,0.13700107874865156,0.02912621359223301,0.1121898597626753,0.24163969795037757,0.0,0.028047464940668825,0.03128371089536138,0.284789644012945,0.03344120819848975,0.007551240560949299,0.09492988133764833,0.0
20049,20049,20,14655.082191780823,11882.209159655138,0.8107910282699863,73.0,0.1111111111111111,0.0,0.0,0.1783625730994152,0.0,0.0,0.06140350877192982,0.0,0.30116959064327486,0.02046783625730994,0.32748538011695905,0.0
20051,20051,20,33372.0324937512,17977.27030100485,0.5386927003733151,5201.0,0.04114579612829488,0.04036002571612258,0.07450532180870062,0.22530180727194798,0.025930423601685834,0.04428887777698407,0.06936209729266377,0.284377455532538,0.1134366740481463,0.02764483177369812,0.0536466890492178,0.0
20053,20053,20,27857.7238372093,11314.535758078062,0.4061543514537014,344.0,0.028985507246376812,0.04057971014492753,0.14444444444444443,0.1468599033816425,0.02077294685990338,0.05990338164251208,0.04734299516908213,0.336231884057971,0.07777777777777778,0.013043478260869565,0.08405797101449275,0.0
20055,20055,20,35736.32909215957,20216.570706775226,0.5657148123591316,5816.0,0.04411764705882353,0.05237996258574101,0.2145084182082727,0.22672001662855956,0.005352317605487425,0.02909997921430056,0.03871336520473914,0.20962377884015798,0.1106318852629391,0.023124090625649553,0.04572853876532945,0.0
20057,20057,20,37364.723951633656,22402.39327656375,0.5995599835171344,3887.0,0.018235995232419547,0.02765196662693683,0.36013110846245533,0.16746126340882003,0.01936829558998808,0.02032181168057211,0.062157330154946365,0.15220500595947556,0.1,0.015196662693682956,0.057270560190703215,0.0
20059,20059,20,34160.14470365699,15908.264403564792,0.4656966339449301,3172.0,0.02241802364488066,0.04204773589114432,0.0910104840508588,0.3830024537140308,0.004684363149676556,0.0,0.030671425384786972,0.2747044389917466,0.07695739460182913,0.01974124470220834,0.05476243586883783,0.0
20061,20061,20,50411.06475396699,22123.51278742668,0.4388622397761539,6239.0,0.005015959872321021,0.023711810305517556,0.021979024167806657,0.22954856361149112,0.005927952576379389,0.04377564979480164,0.14819881440948474,0.16616507067943456,0.12913816689466484,0.023529411764705882,0.2030095759233926,0.0
20063,20063,20,32681.755395683453,18301.3469138485,0.5599866559268634,278.0,0.10611928737412858,0.034856700232378,0.05034856700232378,0.24244771494965142,0.004647560030983733,0.039504260263361735,0.015491866769945779,0.27420604182804026,0.09372579395817196,0.06351665375677769,0.07513555383423702,0.0
20065,20065,20,50871.50909090909,6624.228411665569,0.13021489887056134,110.0,0.19021739130434784,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.161231884057971,0.04710144927536232,0.025362318840579712,0.22826086956521738,0.0
20067,20067,20,21973.115789473683,14563.687862996903,0.6627957547092025,380.0,0.22142857142857142,0.08258928571428571,0.060714285714285714,0.29017857142857145,0.0,0.05,0.04732142857142857,0.06428571428571428,0.10625,0.0,0.07723214285714286,0.0
20069,20069,20,45919.676737160116,10001.790387119083,0.21781055742984395,993.0,0.210543549443353,0.08808120497707925,0.0275049115913556,0.20006548788474132,0.005239030779305829,0.03470857891290111,0.044859201047806156,0.28978388998035365,0.02619515389652914,0.01768172888015717,0.05533726260641781,0.0
20071,20071,20,40434.78947368421,15624.721964950111,0.3864177894414165,19.0,0.22712933753943218,0.028391167192429023,0.0,0.4384858044164038,0.0,0.10094637223974763,0.04416403785488959,0.0,0.0,0.14195583596214512,0.01892744479495268,0.0
20073,20073,20,24828.45362318841,10976.017235022062,0.44207413806758655,690.0,0.1494910941475827,0.031806615776081425,0.08015267175572519,0.16984732824427481,0.0057251908396946565,0.03307888040712468,0.037531806615776084,0.29770992366412213,0.06997455470737914,0.0,0.12468193384223919,0.0
20075,20075,20,24665.242424242424,15865.503630719762,0.6432332331396925,33.0,0.5820029027576198,0.0,0.0,0.14731494920174165,0.0,0.07547169811320754,0.03555878084179971,0.10159651669085631,0.041364296081277216,0.013062409288824383,0.00362844702467344,0.0
20077,20077,20,24252.15857605178,15484.360373783918,0.6384734919667819,309.0,0.04708798017348203,0.058240396530359353,0.21685254027261464,0.19867823213548122,0.0053696819496076,0.028913672036348616,0.05121850475010326,0.25154894671623296,0.0590665014456836,0.0,0.08302354399008674,0.0
20079,20079,20,33245.33791748527,14493.410117554262,0.4359531599145366,5599.0,0.005671620360399168,0.051475339220331685,0.26714049824107977,0.13331897480077537,0.0015794385813769833,0.028645272453155287,0.03194773494148898,0.3321128580659057,0.07674635652236342,0.02189676215090818,0.04946514466221552,0.0
20081,20081,20,41516.1316113161,13034.513568000462,0.3139626227711358,813.0,0.3795180722891566,0.03975903614457831,0.05903614457831325,0.14518072289156628,0.0,0.0,0.018674698795180723,0.2433734939759036,0.031927710843373494,0.012048192771084338,0.07048192771084337,0.0
20083,20083,20,44278.8275862069,10861.735754057137,0.2453031470381711,58.0,0.0,0.0,0.0,0.4375,0.0,0.09191176470588236,0.04779411764705882,0.0,0.03308823529411765,0.0,0.3897058823529412,0.0
20085,20085,20,28868.32286555446,12961.259013903427,0.4489785940896739,1019.0,0.007894736842105263,0.044444444444444446,0.0783625730994152,0.18362573099415205,0.011403508771929825,0.03625730994152047,0.021052631578947368,0.3213450292397661,0.08538011695906433,0.0347953216374269,0.17543859649122806,0.0
20087,20087,20,29976.975244299672,11247.509827595739,0.37520496100534795,1535.0,0.06292563334241351,0.13020975211114139,0.08608008716970852,0.1321165894851539,0.00789975483519477,0.02288204848815037,0.04521928629801144,0.28221193135385453,0.08253881776082811,0.04930536638518115,0.0986107327703623,0.0
20089,20089,20,23488.180851063833,7931.225349324086,0.3376687790176336,188.0,0.0,0.0,0.0,0.39634146341463417,0.0,0.03353658536585366,0.012195121951219513,0.2820121951219512,0.057926829268292686,0.0,0.21798780487804878,0.0
20091,20091,20,61071.08002669933,33454.238038831165,0.5477918193718776,308622.0,0.0012131878647039223,0.0458562229987384,0.05431721160445519,0.21771311239644472,0.018724671855465468,0.09241586713029809,0.22673228133427883,0.19387938178680358,0.09311928826311937,0.024821937626195743,0.03120683713949667,0.0
20093,20093,20,33090.845132743365,13230.466228110945,0.39982255439645475,452.0,0.2950937950937951,0.0,0.0,0.12265512265512266,0.0,0.048340548340548344,0.015873015873015872,0.3463203463203463,0.044733044733044736,0.0,0.12698412698412698,0.0
20095,20095,20,27352.37994350283,14120.723830437073,0.5162521089427632,708.0,0.05716920239741816,0.08852005532503458,0.15813739050253572,0.15813739050253572,0.0,0.05532503457814661,0.027201475334255418,0.2959889349930844,0.07330567081604426,0.0,0.08621484555094514,0.0
20097,20097,20,23761.96052631579,12012.035210469734,0.5055153255206657,228.0,0.07377866400797607,0.0,0.0,0.1814556331006979,0.0,0.022931206380857428,0.0,0.43768693918245266,0.10767696909272183,0.04287138584247258,0.13359920239282153,0.0
20099,20099,20,30972.575721153844,21865.216027447765,0.7059540744786725,2496.0,0.00335973122150228,0.008759299256059516,0.23674106071514278,0.22462203023758098,0.00827933765298776,0.027957763378929686,0.03275737940964723,0.32433405327573794,0.056275497960163186,0.01571874250059995,0.061195104391648665,0.0
20101,20101,20,43411.882352941175,2512.6875436555024,0.05788017951461316,34.0,0.0,0.0,0.0,0.3979848866498741,0.0,0.12594458438287154,0.05037783375314862,0.34760705289672544,0.06801007556675064,0.0,0.010075566750629723,0.0
20103,20103,20,55922.82630345636,29286.412343826974,0.5236933517077427,10242.0,0.001334585537047106,0.05995749097919035,0.05926548366368444,0.1398843359201226,0.0035094656714942415,0.04873708664920172,0.08575947802876774,0.30112204043299884,0.10523454105086254,0.03212891107705996,0.16306658098957047,0.0
20105,20105,20,27098.03426791277,6589.385664930633,0.24316840106491536,321.0,0.0,0.06918238993710692,0.0,0.32075471698113206,0.0,0.07075471698113207,0.009433962264150943,0.470125786163522,0.050314465408805034,0.0,0.009433962264150943,0.0
20107,20107,20,37540.91622103387,10614.60291650034,0.2827475721158096,561.0,0.04689203925845147,0.07088331515812432,0.0752453653217012,0.3276990185387132,0.010359869138495093,0.05616139585605234,0.0,0.19247546346782987,0.029443838604143947,0.031079607415485277,0.15976008724100327,0.0
20109,20109,20,40209.63742690058,16756.214522728536,0.41672135326240195,171.0,0.04916593503072871,0.0,0.0,0.208955223880597,0.0,0.04477611940298507,0.019315188762071993,0.21334503950834066,0.06584723441615452,0.02370500438981563,0.3748902546093064,0.0
20111,20111,20,28814.10190142145,12912.812547146576,0.4481421142787575,5417.0,0.0050091717228728655,0.019472273176238182,0.24834203471144348,0.19204176661492875,0.020177790320304784,0.029843375194017214,0.07287992098207986,0.2414279666995908,0.10300550303372372,0.01700296317200508,0.05079723437279526,0.0
20113,20113,20,34018.448241995684,19457.95073222068,0.5719823136494477,5091.0,0.008594309525359724,0.05644898756429455,0.3319226512142718,0.12116674262647308,0.007227033009961586,0.03047073377172993,0.06680122403802331,0.24435184582329578,0.07617683442932482,0.020639364541962368,0.03620027345530308,0.0
20115,20115,20,27173.98788265306,9398.976762885757,0.3458813922886063,1568.0,0.03626651672757942,0.032892887264548774,0.1296035985380939,0.1473151532190048,0.004498172617374192,0.026707899915659264,0.03935901040202418,0.39865054821478774,0.06297441664323869,0.023896542029800395,0.09783525442788867,0.0
20117,20117,20,32638.18647540984,18954.449946399258,0.5807445815250752,488.0,0.00947012401352875,0.04419391206313416,0.2746335963923337,0.2133032694475761,0.022773393461104848,0.047576099210823,0.0588500563697858,0.18782412626832018,0.05659526493799324,0.01826381059751973,0.0665163472378805,0.0
20119,20119,20,42166.30065359478,6909.272153228963,0.16385767890785866,153.0,0.22287199480181935,0.08447043534762833,0.014294996751137101,0.25471085120207926,0.0,0.030539311241065625,0.023391812865497075,0.22482131254061077,0.024041585445094216,0.016244314489928524,0.1046133853151397,0.0
20121,20121,20,41809.38183990442,27467.180913217708,0.6569621387466201,4185.0,0.013921399531846741,0.08217321670567944,0.07071578169274362,0.1863989158556117,0.0023407662929653813,0.055439201675495875,0.07712208944191204,0.3211777750400394,0.0974497967229272,0.02082050018479734,0.07244055685598128,0.0
20123,20123,20,34490.41103448276,18621.719101556053,0.5399100371096902,725.0,0.05455177206393329,0.05698401667824878,0.09555246699096595,0.24426685198054204,0.0,0.051772063933287,0.0,0.33564975677553854,0.07366226546212648,0.0,0.08756080611535788,0.0
20125,20125,20,25149.497362471742,14357.136374502645,0.570871702427201,6635.0,0.011850311850311851,0.0306999306999307,0.2130977130977131,0.16735966735966737,0.007276507276507277,0.026264726264726264,0.08115038115038115,0.31247401247401246,0.07803187803187803,0.012681912681912683,0.059112959112959114,0.0
20127,20127,20,24566.130555555555,13712.14470955339,0.5581727524627369,360.0,0.06961178045515395,0.028781793842034806,0.09839357429718876,0.1713520749665328,0.04819277108433735,0.03413654618473896,0.03815261044176707,0.28447121820615795,0.11044176706827309,0.011378848728246318,0.10508701472556894,0.0
20129,20129,20,41939.96875,10728.882029026763,0.255815212762331,32.0,0.09733333333333333,0.0,0.0,0.17333333333333334,0.050666666666666665,0.05333333333333334,0.02266666666666667,0.37066666666666664,0.05333333333333334,0.024,0.15466666666666667,0.0
20131,20131,20,34399.27590673575,18451.132917680046,0.536381433368111,2316.0,0.04511581067472306,0.047532729103726086,0.19979859013091641,0.23343403826787512,0.007653575025176234,0.038066465256797584,0.04169184290030212,0.26545820745216514,0.056193353474320244,0.019536757301107755,0.04551863041289023,0.0
20133,20133,20,32570.064954682777,19782.574116556465,0.6073851600873831,1324.0,0.05393634840871022,0.03634840871021776,0.19212730318257956,0.19195979899497487,0.0033500837520938024,0.04003350083752094,0.033165829145728645,0.3046901172529313,0.07303182579564489,0.0,0.07135678391959799,0.0
20135,20135,20,43603.85393258427,12062.249244806411,0.27663264039586505,89.0,0.16606170598911071,0.021778584392014518,0.018148820326678767,0.26497277676951,0.0054446460980036296,0.04446460980036298,0.029038112522686024,0.29219600725952816,0.034482758620689655,0.02722323049001815,0.09618874773139746,0.0
20137,20137,20,23583.26896551724,10941.687538164759,0.4639597485048986,145.0,0.031914893617021274,0.02634245187436677,0.13221884498480244,0.1940222897669706,0.018743667679837893,0.05876393110435663,0.05876393110435663,0.3080040526849038,0.08865248226950355,0.023809523809523808,0.05876393110435663,0.0
20139,20139,20,23182.11888111888,20873.112831237886,0.9003971094393097,429.0,0.017183414269704895,0.05790063503922301,0.049682480388494585,0.20732162868883078,0.008965259618976467,0.04594695554725439,0.048188270451998506,0.3828912962271199,0.06462457975345536,0.0,0.1172954800149421,0.0
20141,20141,20,25888.510869565216,10463.045068648873,0.40415785679466526,184.0,0.027128862094951016,0.0037678975131876413,0.0,0.359457422758101,0.006782215523737754,0.04220045214770158,0.07912584777694047,0.2848530519969857,0.06254709871891484,0.03240391861341371,0.10173323285606632,0.0
20143,20143,20,31292.52083333333,17353.497962694226,0.5545573670820723,144.0,0.0417940876656473,0.022426095820591234,0.1692150866462793,0.18042813455657492,0.0,0.08053007135575943,0.0509683995922528,0.19877675840978593,0.06116207951070336,0.034658511722731905,0.1600407747196738,0.0
20145,20145,20,28259.493827160495,11710.468940145396,0.4143906119397773,405.0,0.1013189448441247,0.06894484412470024,0.03177458033573141,0.16906474820143885,0.0,0.049760191846522785,0.04136690647482014,0.1720623501199041,0.1223021582733813,0.002398081534772182,0.24100719424460432,0.0
20147,20147,20,31928.80191693291,17305.168218927076,0.5419924074805189,313.0,0.1094635848233755,0.01962494548626254,0.09943305713039687,0.17400784997819452,0.013083296990841693,0.056694286960314,0.06018316615787178,0.26733536851286527,0.05407762756214566,0.026602703881378108,0.11949411251635413,0.0
20149,20149,20,32108.839666840184,16987.67110385813,0.5290652443414776,1921.0,0.014790126028538695,0.08019997916883657,0.23570461410269763,0.22778877200291636,0.005207790855119259,0.03312154983855849,0.04957816894073534,0.22643474638058536,0.06051452973648578,0.023851682116446202,0.0428080408290803,0.0
20151,20151,20,29889.02849264706,16217.847294160989,0.5426020219476424,1088.0,0.12451715519200182,0.033855941831401955,0.02635764598954783,0.2249488752556237,0.0027266530334014998,0.03135650988411725,0.06612133605998637,0.27698250397636903,0.11997273346966598,0.01817768688934333,0.07498295841854125,0.0
20153,20153,20,24910.443396226416,13381.357638048617,0.537178621239464,212.0,0.07529722589167767,0.07529722589167767,0.07529722589167767,0.30250990752972257,0.015852047556142668,0.052840158520475564,0.02906208718626156,0.1334214002642008,0.0488771466314399,0.017173051519154558,0.17437252311756934,0.0
20155,20155,20,38914.660650406506,32413.172248112613,0.8329295876250695,12300.0,0.015552864603042458,0.044993566941648376,0.11711950351926133,0.18992658745175206,0.018845076818285022,0.04014985241807311,0.11522742753348975,0.25694391886778173,0.11670324680239158,0.019564065692878226,0.06497388935139635,0.0
20157,20157,20,30599.496881496885,12813.69225550564,0.41875499800305255,481.0,0.05919180421172453,0.008537279453614115,0.1109846328969835,0.2640865110984633,0.00796812749003984,0.04154809334092203,0.027888446215139442,0.2788844621513944,0.06602162777461583,0.02618099032441662,0.1087080250426864,0.0
20159,20159,20,32260.801603206415,16856.04804971872,0.5224931561540427,998.0,0.10758513931888544,0.029669762641898866,0.11171310629514963,0.21155830753353974,0.00980392156862745,0.033281733746130034,0.07249742002063983,0.26986584107327144,0.05779153766769866,0.014189886480908152,0.08204334365325078,0.0
20161,20161,20,33509.005227077985,24139.00109832799,0.7203735513706544,11670.0,0.01336448981265117,0.05677858402000574,0.02476120198417579,0.17320542778666012,0.020661665231828802,0.06489566678965276,0.09916779403927356,0.24035583979010372,0.17058172426515802,0.056163653507153695,0.08006395277333661,0.0
20163,20163,20,26400.141430948417,13624.962938292621,0.5160943161584854,601.0,0.07351154313487242,0.0,0.0,0.28311057108140947,0.015188335358444714,0.054678007290400975,0.04191980558930741,0.2752126366950182,0.05103280680437424,0.04495747266099635,0.16038882138517618,0.0
20165,20165,20,51138.96226415094,8948.772054399133,0.17498931652495292,53.0,0.02742409402546523,0.040156709108716944,0.22918707149853085,0.20176297747306562,0.039177277179236046,0.030362389813907934,0.0,0.2810969637610186,0.03232125367286973,0.0,0.11851126346718903,0.0
20167,20167,20,29981.183566433567,18215.281672406676,0.607557124355831,572.0,0.09107385591300408,0.04576347983688265,0.12279111916628908,0.19755323969188945,0.028545536927956503,0.043044857272315364,0.05256003624830086,0.1336656094245582,0.09651110104213866,0.013140009062075216,0.17535115541458995,0.0
20169,20169,20,36042.84687880016,21404.610092571213,0.5938656889270606,9868.0,0.001781332974826068,0.04019762713003731,0.1592444459382247,0.19023291768897255,0.004033206735455248,0.030484320908815917,0.10311565220313917,0.29139918663664166,0.10046045776896448,0.024636171142405808,0.05441468087251706,0.0
20171,20171,20,44808.71802325582,20123.495424882243,0.44909777187640376,688.0,0.23330324909747294,0.04512635379061372,0.01895306859205776,0.21750902527075813,0.0,0.04648014440433213,0.03294223826714802,0.27075812274368233,0.07265342960288809,0.0,0.06227436823104693,0.0
20173,20173,20,58252.21622765259,31278.30533266368,0.5369461860545612,217419.0,0.0026306566008608705,0.05474364881522,0.18989953884747313,0.17834118986015776,0.014889988933914598,0.040046627206817655,0.13220230851931053,0.20725084570883986,0.11334270603200107,0.027432865092210816,0.03921962438319373,0.0
20175,20175,20,31601.95604991861,15850.470723345172,0.5015661276886687,1843.0,0.07125567322239032,0.0,0.0,0.31649016641452343,0.00892586989409985,0.038124054462934945,0.0659606656580938,0.3399394856278366,0.12239031770045386,0.02723146747352496,0.009682299546142208,0.0
20177,20177,20,56658.65894659506,58869.34126115435,1.0390175545214198,57167.0,0.0015933516620844788,0.043843205865200366,0.07465841872865117,0.15588811130550695,0.013236274264767142,0.07292968424560527,0.13058193784887112,0.2768682829292677,0.0833020911438807,0.030908939431808714,0.11618970257435642,0.0
20179,20179,20,64661.6338028169,15683.8690978975,0.24255293557420524,142.0,0.13487881981032665,0.037934668071654375,0.020021074815595362,0.2718651211801897,0.006322444678609062,0.029504741833508957,0.022128556375131718,0.30453108535300316,0.04847207586933614,0.03582718651211802,0.08851422550052687,0.0
20181,20181,20,27338.706896551725,19580.02724003733,0.7162016592126013,522.0,0.025760135135135136,0.018158783783783782,0.027449324324324325,0.3108108108108108,0.014780405405405405,0.0464527027027027,0.041385135135135136,0.25886824324324326,0.13555743243243243,0.022381756756756757,0.09839527027027027,0.0
20183,20183,20,36223.20705882353,14618.900390914481,0.4035783018100684,425.0,0.05670567056705671,0.0315031503150315,0.025202520252025202,0.3384338433843384,0.018901890189018902,0.039603960396039604,0.0351035103510351,0.21602160216021601,0.054005400540054004,0.0351035103510351,0.1494149414941494,0.0
20185,20185,20,31918.628571428577,21973.79409554639,0.688431648821399,350.0,0.11602671118530884,0.041736227045075125,0.03923205342237062,0.15025041736227046,0.0,0.05342237061769616,0.08347245409015025,0.3063439065108514,0.041736227045075125,0.00333889816360601,0.164440734557596,0.0
20187,20187,20,44657.3515625,13218.535505700558,0.295999091822555,128.0,0.2874251497005988,0.06387225548902195,0.0,0.500998003992016,0.0,0.05788423153692615,0.03792415169660679,0.0,0.03592814371257485,0.007984031936127744,0.007984031936127744,0.0
20189,20189,20,33680.55502392344,11362.8298444852,0.3373706233883062,418.0,0.20246775098149186,0.040381379697139654,0.044868199663488505,0.1777902411665732,0.0,0.034772854739203586,0.038698822209758836,0.2630398205272014,0.06786315199102635,0.021873247335950644,0.10824453168816602,0.0
20191,20191,20,36754.746031746035,15094.441403533503,0.4106800626644526,4032.0,0.01319934003299835,0.02369881505924704,0.12209389530523473,0.15659217039148043,0.018449077546122693,0.0431978401079946,0.024898755062246886,0.30988450577471127,0.1903404829758512,0.016499175041247937,0.08114594270286486,0.0
20193,20193,20,35586.44423963133,17854.47557042259,0.5017212579653774,1085.0,0.08064118372379778,0.054500616522811345,0.02342786683107275,0.28064118372379776,0.025154130702836005,0.036004932182490755,0.03847102342786683,0.25400739827373614,0.1311960542540074,0.019235511713933416,0.05672009864364982,0.0
20195,20195,20,19067.45901639344,10119.184958065223,0.5307044294347323,122.0,0.17583892617449665,0.028187919463087248,0.049664429530201344,0.3691275167785235,0.009395973154362415,0.02953020134228188,0.026845637583892617,0.02953020134228188,0.2080536912751678,0.025503355704697986,0.04832214765100671,0.0
20197,20197,20,24217.350253807108,8129.322508104477,0.3356817497746889,197.0,0.06840891621829362,0.12144504227517294,0.11299000768639508,0.10991544965411222,0.0030745580322828594,0.033051498847040735,0.07840122982321292,0.29592621060722524,0.03920061491160646,0.018447348193697154,0.1191391237509608,0.0
20199,20199,20,39061.86885245902,8525.788912057596,0.21826372271793856,61.0,0.1879049676025918,0.0,0.0,0.2570194384449244,0.0,0.04967602591792657,0.06263498920086392,0.2613390928725702,0.0,0.0,0.18142548596112312,0.0
20201,20201,20,25409.406531531535,13815.989023943674,0.5437352110840868,888.0,0.09536216779572694,0.06253256904637833,0.09171443460135487,0.18447107868681606,0.0,0.0385617509119333,0.0385617509119333,0.29025534132360603,0.06253256904637833,0.0,0.13600833767587284,0.0
20203,20203,20,43746.89473684211,10725.661102896307,0.24517536998719888,133.0,0.25483870967741934,0.0,0.0,0.24838709677419354,0.0,0.043548387096774194,0.025806451612903226,0.3467741935483871,0.027419354838709678,0.037096774193548385,0.016129032258064516,0.0
20205,20205,20,24582.838785046726,15044.362705345515,0.6119863876134889,428.0,0.012065095398428732,0.060886644219977554,0.35409652076318743,0.12121212121212122,0.006172839506172839,0.027777777777777776,0.012626262626262626,0.28479236812570147,0.05723905723905724,0.008698092031425365,0.05443322109988777,0.0
20207,20207,20,34666.38181818181,11770.095214193663,0.3395247671339178,165.0,0.14990859232175502,0.0,0.0,0.3126142595978062,0.0,0.043875685557586835,0.0,0.14990859232175502,0.08592321755027423,0.018281535648994516,0.23948811700182815,0.0
20209,20209,20,45930.07818466661,24371.749500384554,0.5306272156210017,40852.0,0.0008967197023860015,0.05150079371811495,0.12251129988003344,0.303769858100166,0.007694824473177175,0.02445378864074258,0.12860657028949504,0.2394241605370624,0.08814512317778074,0.021206209178047334,0.011790652302994318,0.0
20999,20999,20,86220.70232479784,49734.57175012296,0.576828654941481,11872.0,0.0016434239564257877,0.07094895994741043,0.010330093440390665,0.19368925200732498,0.0,0.11100154951401606,0.31652345400760673,0.20777574306240315,0.0001408649105507818,0.02732779264685167,0.06061886650701977,0.0
